barcode,product_name,brands,categories,slug,seo_status,seo_quality_score,has_ingredients,banned_reasons,ingredients_text,additives_tags
0012000171888,Diet Pepsi,Pepsi,"Beverages,Carbonated drinks,Artificially sweetened beverages,Sodas,Diet beverages,Colas,Diet sodas,Diet cola soft drink",diet-pepsi-0012000171888,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate (preserves freshness), caffeine, citric acid, natural flavor, acesulfame potassium.","['en:e150c', 'en:e212', 'en:e330', 'en:e338', 'en:e950', 'en:e951']"
2010211563247,Ginger Soup,ファミマルKitchen,惣菜,ginger-soup-2010211563247,NOINDEX,55,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,生姜入り和風スープゼラチン(国内製造)ゆで押麦・大麦、野菜煮(玉ねぎ、白菜、きざみ昆布、食塩、粉末だし)、そぼろ炒め、人参者、味れんこん(れんこん水煮、ごま、醤油加工品)ゆで枝豆たれ和え、ゆで葉大根、生姜酢漬/ph調整剤、増粘剤(加工デンプン、キサンタン)、調味料(アミノ酸等)酒情、カラメル色素、加工デンプン、酢酸ca、メタリン酸na、酸化防止剤(v.c)、酸味料、リゾチーム、ミョウバン、漂白剤(次亜硫酸na)、(一部に小麦・卵・ごま・大豆・鶏肉・ゼラチンを含む),"['en:e1105', 'en:e14xx', 'en:e150a', 'en:e263', 'en:e415']"
5000328741901,Chilli Heatwave Tortilla Chips,Doritos,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",chilli-heatwave-tortilla-chips-5000328741901,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn (maize), vegetable oils (corn, sunflower, rapeseed, in varying proportions), flavouring (sugar, flavourings (contains _soya_, _wheat_), hydrolysed _soya_ protein, acidity regulators (sodium acetates), flavour enhancers (monosodium glutamate, disodium 5'-ribonucleotides), onion powder, salt, garlic powder, acids (citric acid, malic acid), potassium chloride, _soybean_, _wheat_, colour (paprika extract)).","['en:e160c', 'en:e262', 'en:e296', 'en:e330', 'en:e621', 'en:e635']"
4901777402010,Lemon Big Zero 〈生〉,"Pepsi Japan,Pepsi","en:Beverages and beverages preparations,飲料,炭酸飲料",lemon-big-zero-4901777402010,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"salt, carbonic acid, caramel pigment, acidulant, flavor, citric acid k, sweetener (aspartame (l-phenylalanine compound), acesulfame potassium, sucralose), caffeine","['en:e150a', 'en:e950', 'en:e951', 'en:e955']"
5000159476263,M &M'S 300 G ?,"M&M's, Mars","Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, en:Chocolate covered nuts and fruits, Fruits à coques enrobés de chocolat, Cacahuètes au chocolat",m-ms-300-g-5000159476263,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"sucre, _cacahuètes_, pâte de cacao, _lait_ écrémé en poudre, _lactose_ et protéines de _lait_, beurre de cacao, matière grasse de palme, matière grasse du lait (_lait_), amidon, sirop de glucose, matière grasse de karité, émulsifiant (lécithine de _soja_), lactose, stabilisant (gomme arabique), colorants (e100, e120, e133, e160a, e171), dextrine, agent d'enrobage (cire de carnauba), huile de palme, sel, arômes.","['en:e100', 'en:e120', 'en:e133', 'en:e1400', 'en:e160a', 'en:e171', 'en:e322', 'en:e322i', 'en:e414', 'en:e903']"
5000328016245,Triple cheese pizza,Doritos,,triple-cheese-pizza-5000328016245,NOINDEX,70,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn (71%) (maize), sunflower oil, triple cheese seasoning [flavourings (contain milk), sugar, tomato powder, potassium chloride, salt, cheese powder (from milk), flavour enhancers (monosodium glutamate, disodium 5'-ribonucleotide), buttermilk powder, onion powder, garlic powder, yeast powder, black pepper, whey powder (from milk), colour (paprika extract), antioxidant (rosemary extract), rapeseed oil best before: huawei p30 pro leica quad camera 1.8g 2.0g 0.27g(5%*) allergy advice contains: see highlighted ingredients. may contain: wheat, gluten, barley, soya suitable for vegetarians","['en:e160c', 'en:e392', 'en:e621', 'en:e635']"
7501011167735,Nacho,"Doritos, Sabritas",,nacho-7501011167735,NOINDEX,70,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn nixtamalizado, vegetable oil, seasoning, cheese, starch, iodized salt, maltodextrin, monosodium glutamate, spices, flavorings, rice flour, chilies, sugar, wheat flour, aácido citric, inosinato sodium guanylate sodium, partially hydrogenated soybean oil, sugar, peofaina hydrolyzed vegetable maize, sunset yellow fcf, modified starch, solids of the milk, tartrazine, lactic acid], annatto","['en:e102', 'en:e110', 'en:e14xx', 'en:e160b', 'en:e270', 'en:e621']"
5050083943683,Pringles texas BBQ sauce,Pringles,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Salty snacks made from potato",pringles-texas-bbq-sauce-5050083943683,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"dried potatoes,
vegetable oil (corn, cottonseed, high oleic soybean, and/or sunflower oil),
degerminated yellow corn flour,
cornstarch,
rice flour,
maltodextrin,
sugar,
mono - and diglycerides,
contains 2% or less of salt, 
tomato powder, 
monosodium glutamate,
citric acid, 
onion powder,
spice,
garlic powder, 
yeast extract, 
hydrolyzed corn protein, 
<span class=""allergen"">malted barley flour</span>, 
malic acid,
disodium inosinate, 
disodium guanylate,
paprika extract color 
natural flavors
whey, 
wheat starch","['en:e296', 'en:e330', 'en:e471', 'en:e621', 'en:e627', 'en:e631']"
4600680030296,Nuts,Nestlé,,nuts-4600680030296,NOINDEX,70,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"potato flakes, palm oil, salt, sugar, flavor enhancer (monosodium glutamate), onion powder, garlic powder, spices, natural flavoring, color (paprika extract)","['en:e160c', 'en:e621']"
0012000801655,Pepsi mini,"Pepsi,PepsiCo","Boissons et préparations de boissons,Boissons,Boissons gazeuses,Sodas,Boissons avec sucre ajouté",pepsi-mini-0012000801655,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, sugar, citric acid, sodium citrate, flavor, aspartame, acesulfame potassium, caffeine, gum arabic, sodium benzoate, color (caramel e150d)","['en:e150d', 'en:e211', 'en:e330', 'en:e331', 'en:e414', 'en:e950', 'en:e951']"
7702535009673,Quatro Toronja,Coca-Cola,"Bebidas, Bebidas carbonatadas, Bebidas azucaradas",quatro-toronja-7702535009673,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] ,"agua carbonatada, azúcar, acidulante (ácido cítrico), saborizantes naturales, regulador de acidez (citrato de sodio), conservante (benzoato de sodio, edulcorante (estevia), estabilizante (edta), colorante (caramelo), colorantes artificiales (amarillo #5, rojo #40). 
contiene tartrazina","['en:e102', 'en:e129', 'en:e150', 'en:e211', 'en:e330', 'en:e331', 'en:e385', 'en:e960']"
4060800002242,Diet,Pepsi,"Bebidas, Bebidas carbonatadas, Bebidas endulzadas artificialmente, Sodas, Bebidas light, Bebidas de cola, Sodas light, Bebida de cola light, Bebidas azucaradas",diet-4060800002242,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"pepsi light refreshing drink flavored with sweeteners, ingredients: carbonated water, dye: e-150d, acidulators: e-38, e-331 and e-330, sweeteners: aspartame and acesulfame k, aromas (coffee, extracts and natural flavors), contains a source of phenylalanine,","['en:e150d', 'en:e330', 'en:e331', 'en:e950', 'en:e951']"
5000112596465,Coca-Cola Zéro,Coca-Cola,"Boissons, Boissons édulcorées",coca-cola-zro-5000112596465,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"eau gazéifiée ; colorant : e150d ; acidifiants. acide phosphorique, citrate de sodium ; édulcorants : aspartame. acésulfame-k ; arômes naturels (extraits végétaux), dont caféine. contient une source de phénylalanine.","['en:e150d', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
8410199017215,3D's Bugles,"Lay's,PepsiCo","Botanas,Snacks salados,Aperitivos,en:Biscuits and crackers,en:Chips and fries,Chips fritos,Crackers,en:Puffed salty snacks,en:Puffed salty snacks made from maize",3ds-bugles-8410199017215,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn grits (70%), corn oil, aroma of cheese, yon [whey powder, salt, cheese powder (lee preparations and flavouring substances, enhanced the flavor (monosodium glutamate, guanylate and inosine disódicos), acidulant (citric acid), colour (paprika extract), smoke flavourings], sugar, salt,","['en:e160c', 'en:e330', 'en:e621']"
7702535011799,Coca-Cola Sin Azúcar,Coca-Cola,,coca-cola-sin-azcar-7702535011799,NOINDEX,70,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"agua carbonatada, color caramelo, saborizantes naturales, acidulante (ácido fosfórico), edulcorantes (aspartame, acesulfame k), conservante (benzoato de sodio), regulador de acidez (citrato de sodio), cafeína, fenilcetonúricos, fenilalanina.","['en:e150a', 'en:e211', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
5060751213383,Monster Energy Monarch,Monster Energy,"Beverages, Energy drinks, Energy drink with sugar, en:sweetened-beverages",monster-energy-monarch-5060751213383,NOINDEX,75,True,[Allura Red AC (INS 129 - EU Warning Label)] ,"carbonated water, sucrose, fruit juices from concentrate (5%) (<span class=""allergen"">apple</span>, <span class=""allergen"">peach</span>, pear pineapple, nectarine, mango, <span class=""allergen"">banana</span>), glucose syrup, acid (citric acid), taurine (0.4%), acidity regulator (sodium citrates), flavourings, maltodextrin, preservative potassium sorbate) caffeine (0.03%), vegetable oils (coconut rapeseed), modified starch, vitamins (b3, b6, b2, b12), sweetener (sucralose), l-carnitine l-tartrate (0.004%), sodium chloride, inositol (0.002%), colour (e129).","['en:e129', 'en:e14xx', 'en:e330', 'en:e331', 'en:e955']"
0021130308125,"Signature kitchens, sandwich cookies, mint creme","Signature Kitchens,  Safeway  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Biscuits",signature-kitchens-sandwich-cookies-mint-creme-0021130308125,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] ,"sugar, enriched flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), palm and/or sunflower oil, cocoa (processed with alkali), high fructose corn syrup, contains 2% or less of: cocoa, cornstarch, baking soda, salt, soy lecithin, chocolate liquor, yellow 5 lake, blue 1 lake, artificial flavor, natural peppermint flavor.","['en:e102', 'en:e133', 'en:e322', 'en:e322i', 'en:e500', 'en:e500ii']"
4060800309167,Pepsi Max Caffeine Free,Pepsi Max,"Beverages and beverages preparations, Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Cola sodas without caffeine, Sugar-free colas with artificial sweeteners and without caffeine, en:diet-cola-soft-drink",pepsi-max-caffeine-free-4060800309167,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, colour (e150d), sweeteners (aspartame, acesulfame k), acids (phosphoric acid, citric acid), acidity regulator (sodium citrate), flavourings, contains a source of phenylalanine, caution: pressurised container, handle with care,","['en:e150d', 'en:e330', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
7702103189134,Choco Krispis,Kellogg's,"Cereales, Cereales para desayuno",choco-krispis-7702103189134,NOINDEX,75,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,"arroz (60%), azúcar, cacao en polvo, carbonato de calcio, maltodextrina, sal, aceite vegetal de palmiste, colorante caramelo i - puro, malta en polvo, ascorbato de sodio, aromatizantes artificiales, acetato de alfa-tocoferol, colorantes artificiales (amarillo crepúsculo, rojo 40i, óxido de zinc, hierro elemental, palmitato de retinol, cianocobalamina, colecalciferol y ácido fólico).",['en:e110']
0021130473021,Dill Relish,Signature Kitchens,undefined,dill-relish-0021130473021,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] ,"cucumbers, water, salt, contains less than 2% of: vinegar, lactic acid, calcium chloride, natural flavor, polysorbate 80, xanthan gum, dehydrated red bell pepper, alum, yellow 5.","['en:e102', 'en:e270', 'en:e415', 'en:e433']"
0021130477432,Whipped Dressing,Safeway Kitchens,undefined,whipped-dressing-0021130477432,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"water, soybean oil, sugar, distilled vinegar, cornstarch-modified, whole eggs, egg yolks, salt, contains 2% or less of: cider vinegar, spices, natural flavor, citric acid, titanium dioxide (color), paprika, dried garlic, paprika extract (color), turmeric extract (color), with calcium disodium edta to protect quality.","['en:e100', 'en:e160c', 'en:e171', 'en:e330']"
5053990156979,Pringles ketchup,Pringles,,pringles-ketchup-5053990156979,NOINDEX,70,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"dehydrated potatoes, vegetable oils (sunflower, palm, corn) in varying proportions, wheat flour, corn flour, rice flour, ketchup seasoning (sugar, acidity regulator (sodium diacetate), flavour enhancers (monosodium glutamate, disodium guanylate, disodium inosinate)}, salt, flavourings (milk), rusk powder (wheat), acid (citric acid), onion powder, garlic powder, tomato powder, maltodextrin, colour (paprika extract), maltodextrin, emulsifier (e471), salt, colour (annatto norbixin). may contain soy. best before: see bottom (bb). packaged in a protective atmosphere.","['en:e260', 'en:e262', 'en:e262ii', 'en:e296', 'en:e330', 'en:e471', 'en:e508', 'en:e621']"
7501008039380,Choco Krispies Krunchers,Kellogg's,,choco-krispies-krunchers-7501008039380,NOINDEX,70,True,[Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] ,"mezcla de cereales (mín. 63%) [harina de trigo (mín. 25%), salvadillo de trigo (mín. 21%), harina de maíz (mín. 15%), harina de avena (mín. 2%)], fibra soluble, alulosa, azúcares añadidos (azúcar), vitaminas y minerales (calcio, vitamina c, vitamina e, hierro, zinc, vitamina a, vitamina b12, vitamina d, ácido fólico), colorantes naturales y artificiales (caramelo clase i, rojo 40, amarillo 6, azul 1), saborizantes artificiales, almidón modificado, sal yodada, cocoa, aceite vegetal. contiene gluten. contiene ingredientes de trigo.","['en:e110', 'en:e129', 'en:e14xx']"
3502110010490,"Pepsi Zéro sucres 5 x 1,5 L + 1 offerte","Diet pepsi, Pepsi, Pepsi zero","Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light, Sodas au cola light",pepsi-zro-sucres-5-x-15-l-1-offerte-3502110010490,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"eau gazéifiée,colorant (caramel au sulfite d'ammonium),édulcorants (aspartame**, acésulfame k),acidifiants (acide phosphorique, acide citrique),correcteur d'acidité (citrate de sodium),arômes (dont extraits végétaux et caféine),**contient une source de phénylalanine.","['en:e150d', 'en:e330', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
5053990194582,Chicken Royale Flavour,Pringles,,chicken-royale-flavour-5053990194582,NOINDEX,70,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"dehydrated potatoes, sunflower oil, corn flour, _wheat_ flour, chicken burger flavour seasoning (maltodextrin, whey permeate powder (_milk_), sugar, flavourings, flavour enhancers (monosodium glutamate, disodium 5'-ribonucleotides), buttermilk powder (_milk_), spices (garlic powder, onion powder, black pepper, smoked paprika, white pepper), potassium chloride, salt, dextrose, acidity regulators (sodium diacetate, citric acid, malic acid), rapeseed oil, colour (paprika extract)), rice flour, maltodextrin, emulsifier (e471), rapeseed oil, colour (annatto norbixin).","['en:e160b', 'en:e160bii', 'en:e160c', 'en:e262', 'en:e262ii', 'en:e296', 'en:e330', 'en:e471', 'en:e508', 'en:e621', 'en:e635']"
7501031304493,Pepsi Kick,Pepsi-cola,"Bebidas, Bebidas carbonatadas, Sodas, Bebidas de cola",pepsi-kick-7501031304493,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"agua carbonatada caramelo clase v concentrado pepsi invigorating aspartame acesulfame k (mezcla: 50 mg/ 100 de producto, cafeina 0.0195% citrato de sodio, acido citrico, extracto de ginseng 0.0004%. fenilcetonuricos: contiene fenilalanina.",['en:e330']
0043000200025,Jello - Raspberry,"Jell-O, Jell-O - Kraft Heinz Food Company","Food additives, Thickeners, Gelatin",jello---raspberry-0043000200025,NOINDEX,75,True,[Allura Red AC (INS 129 - EU Warning Label)] ,"sugar, gelatin, adipic acid (for tartness), contains less than 2% of artificial flavor, disodium phosphate and sodium citrate (control acidity), fumaric acid (for tartness), red 40,","['en:e129', 'en:e297', 'en:e331', 'en:e339ii', 'en:e355', 'en:e428']"
7790895640018,Powerade Manzana,"Coca-cola, Powerade",,powerade-manzana-7790895640018,NOINDEX,70,True,[Tartrazine (INS 102 - EU Warning Label)] ,"agua, azúcar o jmaf, jugo de limón, cloruro de sodio, cloruro de potasio, cloruro de magnesio, cloruro de calcio, niacina, vitamina b6, acidulante (ins 330), ins 331iii, aromatizante, colorante (ins 150d), tartrazina, secuestrante (ins 385)","['en:e102', 'en:e150d', 'en:e330', 'en:e331', 'en:e331iii', 'en:e385']"
4801981110100,Royal,Coca-Cola,,royal-4801981110100,NOINDEX,70,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,"carbonated water, sugar, acidulant (citric acid), stabilizer (acacia gum), polydextrose, sweeteners (acesulfame-k, sucralose), preservative (sodium benzoate), sequestrant (shmp), natural, nature-identical and artificial flavors, artificial color (sunset yellow), vitamins (85, b3), anti-foaming agent (pdms).","['en:e110', 'en:e1200', 'en:e211', 'en:e330', 'en:e414', 'en:e950', 'en:e955']"
0067073008609,Seasoning,Maggi,"Food additives, Flavors, fr:aromes-patisserie",seasoning-0067073008609,NOINDEX,75,True,[Sunset Yellow (INS 110 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"water, salt, monosodium glutamate, wheat gluten, sugars (sugar, xylose), disodium inosinate, cellulose gel, acetic acid, lactic acid, protease, potassium chloride, artificial flavour may contain: tree nut, peanut, egg, milk, soy, fish inaróriante : cou cal plutomato","['en:e1101', 'en:e260', 'en:e270', 'en:e460', 'en:e621', 'en:e631']"
3168930160687,Pepsi Max 7 x 33 cl + 1 offerte,"Diet pepsi, Pepsi zero",,pepsi-max-7-x-33-cl-1-offerte-3168930160687,NOINDEX,70,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"eau gazéifiée,colorant (caramel e150d),édulcorants (aspartame¹, acésulfame k),acidifiants (acide phosphorique, acide citrique),correcteur d'acidité(citrate de sodium),arômes (dont extraits végétaux et caféine),¹contient une source de phénylalanine.","['en:e150d', 'en:e330', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
8909081013737,Strawberry Smoothie,Sunfeast,"Beverages and beverages preparations,Beverages",strawberry-smoothie-8909081013737,INDEX,100,True,[Sunset Yellow (INS 110 - EU Warning Label)] [Carmoisine / Azorubine (INS 122 - EU Warning / US Banned)] ,"water, milk solids (33.5%), sugar, strawberry pulp (7.4%), banana puree, strawberry chunks (3.9%), nata de coco, stabilizers (466,418), acidity regulator (330), nature identical flavouring substances, chia seeds (0.16%), natural flavours and natural flavouring substances, antioxidant (300), sweetener (960) and colours (122, 110).","['en:e110', 'en:e122', 'en:e300', 'en:e330', 'en:e418', 'en:e466', 'en:e960']"
0079200370213,Nerds,Nestlé,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, Candies",nerds-0079200370213,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] ,"sugars (dextrose, sugar, corn syrup), malic acid, natural flavours, carnauba wax, brilliant blue fcf, tartrazine, sunset yellow fcf. may contain: egg.","['en:e102', 'en:e110', 'en:e133', 'en:e296', 'en:e903']"
0857595002038,Spice Rub,Meat Mitch. Llc,"Condiments, Groceries",spice-rub-0857595002038,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"sugar, salt, spices including chili pepper, paprika, dehydrated garlic, monosodium glutamate, dehydrated onion, hydrolyzed soy protein, soybean oil, paprika, extractives (color), and not more than 2% silicon dioxide (added to prevent caking).",['en:e621']
4770477231547,pepsi max,pepsi,"Beverages, Carbonated drinks, Sodas, Colas, lv:Gāzēts dzēriens, en:diet-cola-soft-drink",pepsi-max-4770477231547,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, colour (caramel e150d), sweeteners (aspartame, acesulfame k), acids (phosphoric acid, citric acid), flavourings (including caffeine), preservative (potassium sorbate). contains a source of phenylalanine.","['en:e150d', 'en:e202', 'en:e330', 'en:e338', 'en:e950', 'en:e951']"
7771609004784,Coca-Cola K-Wave Sin Azúcar,"Coca-Cola,Coke","Bebidas y preparaciones de bebidas,Bebidas,Bebidas carbonatadas,Bebidas endulzadas artificialmente,Sodas,Bebidas light,Bebidas no alcohólicas,Bebidas no azucaradas,Bebidas de cola,Sodas light,Bebida de cola light",coca-cola-k-wave-sin-azcar-7771609004784,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"agua carbonatada, colorante (sin 150 d), saborizantes naturales, regulador de la acidez (sin 338), edulcorante (sin 950 (acesulfame k 0.016%)), sustancia conservadora (sin 211), regulador de la acidez (sin 331(iii)), edulcorante (sin 951 (aspartame 0.012%)), cafeína, edulcorante (sin 955 (sucralosa 0.0067%)).","['en:e150d', 'en:e211', 'en:e331', 'en:e331iii', 'en:e338', 'en:e950', 'en:e951', 'en:e955']"
7771609000854,Fanta sabor Papaya,"Fanta,Coca-Cola","Bebidas azucaradas,Bebidas con sabor,Bebidas no alcohólicas,Bebidas endulzadas artificialmente,Sodas",fanta-sabor-papaya-7771609000854,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"agua carbonatada, azúcar, saborizante idéntico al natural de papaya, regulador de la acidez (sin 330), sustancias conservadoras (sin 211, sin 385), edulcorantes (sin 950 acesulfame k (0.004%), sin 951 aspartame (0.0008%)), colorantes artificiales (sin 102, sin 110).","['en:e102', 'en:e110', 'en:e211', 'en:e330', 'en:e385', 'en:e950', 'en:e951']"
8901063162518,Mari Gold,Unknown Brand,Cookies,mari-gold-8901063162518,INDEX,100,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,"refined wheat flour (maida) (73%), sugar, refined palm oil, invert sugar syrup, milk products (milk solids&sweetened condensed partly skimmed milk), raising agents [503(ii) & 500(ii)], iodised salt, minerals**, artificial (<span class=""allergen"">milk</span> & vanilla) & nature identical flavouring substances, emulsifier (472e), dough conditioner (223), vitamins"", colour (150d) and improver (1101(i))","['en:e1101', 'en:e150d', 'en:e223', 'en:e472e', 'en:e500', 'en:e503']"
4060800104045,Pepsi Max,"Pepsi zero, PepsiCo",,pepsi-max-4060800104045,NOINDEX,70,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, dye (caramel e150d), sweeteners (aspartame*, acesulfame k), nutritional acids (phosphoric acid, citric acid), aromas (of which caffeine and natural plant extracts), acid icing (sodium citrate), *contains a source of phenylalanine,","['en:e150d', 'en:e330', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
9556404124268,Pepsi MANGO FLAVOR BOLD TASTE NO CALORIE,Pepsi,"en:Beverages and beverages preparations,เครื่องดื่ม",pepsi-mango-flavor-bold-taste-no-calorie-9556404124268,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"phenylketonurics: contains pheny ingredients: carbonated water colouring sodium citrate, aspartame, acesulfame-k potassium phosphoric acid, flavourings (contains caffeine sorbate, sucralose, citric acid and sodium benzoate eat all foods in moderation. pengilang","['en:e951', 'en:e955']"
5000112568554,Coca-cola zéro,Coca-cola,"Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light, Sodas au cola light",coca-cola-zro-5000112568554,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"eau gazéifiée, colorant : caramel (e150d), acidifiant (acide phosphorique, citrate de sodium), édulcorants (aspartame, acésulfame k), extraits végétaux, arôme, caféine.","['en:e150d', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
5000159484589,M&M's Chocolate,"M&M's, Mars","Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen, Milchschokoladen, Schokolinsen",mms-chocolate-5000159484589,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"schokolinsen (milchschokolade 70%) mit zuckerüberzug. zutaten zucker, kakaomasse, _magermilchpulver_, kakaobutter. _milchzucker_, butterreinfett (aus _milch_), palmfett, glukosesirup. stärke, sheafett, farbstoffe (e100, e120, e133, e160a, e160e, e171). dextrin, emulgator (_sojalecithin_), überzugsmittel (carnaubawachs), salz, aromen, palmkernöl.","['en:e100', 'en:e120', 'en:e133', 'en:e1400', 'en:e160a', 'en:e160e', 'en:e171', 'en:e903']"
7771609002018,Sprite sabor Lima-Limón,"Coca-Cola,Sprite","Bebidas y preparaciones de bebidas,Bebidas,Bebidas carbonatadas,Bebidas endulzadas artificialmente,Sodas,Bebidas light,Bebidas no alcohólicas,Bebidas no azucaradas,Sodas light,Bebidas con sabor",sprite-sabor-lima-limn-7771609002018,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"agua carbonatada, regulador de la acidez (sin 330, sin 331iii), edulcorante (sin 951 (aspartame 0.023%)), sustancia conservadora (sin 211), saborizante natural lima limón.","['en:e211', 'en:e330', 'en:e331', 'en:e331iii', 'en:e951']"
8901148246102,Rebalanz vitors,Dr Reddy's,Oral rehydration solution,rebalanz-vitors-8901148246102,INDEX,100,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,"water, sugar, orange juice concentrate (1.75%*), dextrose (1.35%), acidity regulator (ins 330), sodium citrate (0.29%). potassium chloride (0.15%), sodium chloride (0.125%), flavour (nature identical flavouring substances), vitamin c. colour (ins 110).","['en:e110', 'en:e125', 'en:e330', 'en:e331']"
8445291711907,Trix,Nestlé,,trix-8445291711907,NOINDEX,70,True,[Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] ,"cereales (harina integral de mau (31.9%), semolina de maiz), azúcar, jarabe de glucosa, aceite de palma fraccionado (con antioxidante palmitato de ascorbilo), fuente de calcio (carbonato de calcio), goma arábiga, sal, reguladores de acidez (fosfato trisódico, citrato de sodio y ácido cítrico), saborizante idéntico a natural, vitamina y minerales (niacina, óxido de zinc, pantotenato de calcio, hierro reducido, vitamina b1, vitamina b6, vitamina b2 y ácido fólico), colorantes (azul brillante fcf, rojo allura ac y amarillo crepúsculo).","['en:e110', 'en:e129', 'en:e133', 'en:e330', 'en:e331', 'en:e339', 'en:e339iii', 'en:e414']"
